Agent,Market,Difference,Strategy Wins (%)
0.9245569010790217,1.4390377104794094,-0.5144808094003878,
0.940580198727757,1.2059277555586378,-0.26534755683088085,
1.1528482334682293,1.402970784576422,-0.2501225511081928,
0.9952813641182005,0.8053378090193392,0.1899435550988613,
1.233944576989234,1.4319438795009867,-0.19799930251175257,
1.151490490615731,1.7865304020345905,-0.6350399114188594,
0.8066789980395971,0.795437970063118,0.011241027976479079,
0.8748322021439578,0.9197101820403881,-0.044877979896430276,
1.586564758843972,0.5052181350465649,1.081346623797407,
1.1235315669057673,1.2549413268258145,-0.13140975992004722,
0.863357007341914,1.283934344911595,-0.42057733756968096,
0.7541073397467144,1.2419212644169961,-0.48781392467028173,
0.9514011896355725,1.651502193839544,-0.7001010042039715,
0.7172173491160584,1.232783209252541,-0.5155658601364826,
0.9140185902383405,1.2772720124207084,-0.3632534221823679,
0.6841939183578222,1.3334319737323115,-0.6492380553744893,
1.1704698925529533,1.3419296350367007,-0.1714597424837474,
0.8909086590712251,1.7629765188354578,-0.8720678597642327,
0.41797519461056754,0.6581833873372139,-0.2402081927266464,
0.9478125844960396,1.047987593612143,-0.10017500911610344,
1.2211319668946097,0.814537877756808,0.4065940891378017,
1.254042408721847,0.8652335126546826,0.3888088960671643,
1.1064721482991169,1.386393809731689,-0.27992166143257213,
0.8601552128994278,0.8581048276560594,0.0020503852433683134,
0.7287989515343797,1.4169163196970809,-0.6881173681627012,
0.9901621199849251,0.9025999152388187,0.08756220474610643,
1.4762977996018127,1.3306548711953416,0.14564292840647108,
1.180263293490775,1.365156654274988,-0.18489336078421292,
0.7885866634337433,0.9918939321105689,-0.20330726867682558,
1.425938713781128,1.7166187417068806,-0.29068002792575265,
0.9336987553018584,1.583333243533494,-0.6496344882316355,
0.8754419708251451,1.4180327800090344,-0.5425908091838894,
0.8613754266896411,0.9222504924216723,-0.060875065732031275,
1.3646098261214814,0.624444662163292,0.7401651639581894,
1.0348449334466698,1.163190091159709,-0.12834515771303923,
1.1401301212038224,1.428526878230494,-0.28839675702667167,
1.0571965250296353,1.4940202486607033,-0.4368237236310679,
1.21907617101818,0.9390284867147247,0.2800476843034554,
0.880576772307822,1.225441512487842,-0.3448647401800199,
1.2425965185024463,1.4405212206380338,-0.19792470213558744,
0.7160059262197055,1.1550434100219578,-0.43903748380225227,
0.785855015778408,1.3836653421001395,-0.5978103263217315,
0.8465585317711225,1.2719664790321317,-0.42540794726100917,
1.0613592831057201,0.9522812085486864,0.10907807455703378,
0.9927824885858131,1.2016763787233578,-0.20889389013754467,
1.1819280579112825,1.5858144036220254,-0.4038863457107429,
1.7500242891556366,1.062467507554928,0.6875567816007087,
1.5180429551310455,1.3220145314894756,0.19602842364156992,
1.0689125715816274,1.0625225709239707,0.006390000657656714,
0.70488521390355,0.9803193835031659,-0.275434169599616,
1.1335776543776521,0.8288659427768471,0.304711711600805,
0.7670655476302186,1.2631710224612085,-0.4961054748309899,
0.7555241438618536,1.1407862810267964,-0.38526213716494273,
1.5274484976206437,1.5600522254974165,-0.03260372787677279,
1.5279291146293057,0.5035024077575121,1.0244267068717936,
0.4289919161729583,0.7534593567589994,-0.32446744058604116,
1.0409202913811568,1.0519717066041299,-0.011051415222973038,
0.8454982697239951,1.572087885259271,-0.7265896155352759,
0.8395814454943713,1.6916555324614284,-0.8520740869670571,
1.1936528704854232,1.746339484279337,-0.5526866137939137,
1.1690189324809857,1.4692564240485362,-0.30023749156755053,
1.0351732585008755,1.3475935488779214,-0.3124202903770459,
0.8255867965735474,1.0023968952827234,-0.17681009870917597,
0.9569076929491139,1.1839399450721777,-0.22703225212306377,
1.3882378984695782,1.2571899418178671,0.1310479566517111,
0.8480518486415317,1.2480708723281382,-0.40001902368660647,
1.5116012294741672,1.0123261839192261,0.49927504555494107,
0.9409544137415328,1.2345377631754675,-0.2935833494339347,
1.1717950350453723,1.711934011021829,-0.5401389759764568,
0.6420293607029823,1.5276339076517118,-0.8856045469487295,
1.2165292307373892,1.7551413740770585,-0.5386121433396693,
0.9108515437020428,1.3167878229168888,-0.405936279214846,
1.1477500731383512,1.6658430267897126,-0.5180929536513614,
1.1316887418972477,0.6207170170463843,0.5109717248508634,
1.3295769313054993,1.6671553183666667,-0.3375783870611675,
1.1980037372950392,1.9083135497630956,-0.7103098124680565,
0.9309999118441936,0.6101892289824613,0.3208106828617323,
1.0334931320923806,1.222617440875449,-0.18912430878306852,
1.3032304597829796,1.2879704817292212,0.015259978053758338,
1.0292738815836269,1.10581749148626,-0.07654360990263309,
0.9593838567949216,1.2578448085988758,-0.29846095180395427,
1.111437481351256,1.5714664481637155,-0.4600289668124595,
1.300208599680639,1.2751142754592577,0.025094324221381248,
0.5074485286773435,0.5454141712576317,-0.03796564258028823,
1.081441855818113,1.5268455831974004,-0.44540372737928746,
1.0529238907983625,1.2286125577052267,-0.17568866690686424,
1.1376065577849308,0.9414332257636786,0.1961733320212522,
1.321906387192968,1.1213006793213245,0.20060570787164345,
1.1621747368491115,1.2203170950148412,-0.05814235816572966,
0.8952096530234004,1.2927944757785321,-0.39758482275513174,
1.0897901501307636,1.7302075198208113,-0.6404173696900477,
0.9856866131811821,1.166082213663299,-0.18039560048211678,
0.9222465850375359,1.1030869624227893,-0.18084037738525338,
1.0464107584425275,1.0754611272308467,-0.029050368788319236,
0.8745085395966061,1.2484808245209171,-0.373972284924311,
0.9303548713955201,1.312849162011175,-0.382494290615655,
1.2839274653506019,1.149544179642683,0.1343832857079188,
1.2034341029813949,1.258637735051381,-0.05520363206998624,
1.1908793192339242,1.7115107939633738,-0.5206314747294496,
1.2064032965080091,1.2596978564589718,-0.05329455995096266,25.0
0.9410257819498525,1.46936282243971,-0.5283370404898574,25.0
1.0076870741438102,1.05365369340996,-0.045966619266149866,25.0
0.7613729125350127,1.1921002606992153,-0.43072734816420255,25.0
0.9445932916081886,1.2536927938917504,-0.30909950228356176,24.0
1.4507419050276331,1.6870531459937332,-0.23631124096610012,24.0
2.490456191319052,1.0090282023522468,1.4814279889668054,25.0
1.1788609304051711,1.112176223304167,0.06668470710100416,25.0
1.0696120487865424,1.2126844717550476,-0.1430724229685052,25.0
0.7552305109767506,0.5908983436039629,0.16433216737278777,25.0
1.0142565351878485,1.67967737888812,-0.6654208437002715,25.0
0.6688642612088692,1.167778194646105,-0.4989139334372358,25.0
1.5667590091750678,1.400948119537082,0.16581088963798574,26.0
1.076149167955679,1.459270297119115,-0.383121129163436,26.0
0.5322819962651689,0.49276378466764137,0.03951821159752755,27.0
0.8986380657744059,0.6442349089187871,0.25440315685561876,28.0
1.0038471992183464,0.8667576018338997,0.1370895973844467,29.0
1.194936942456492,0.879109889630966,0.3158270528255259,30.0
1.105108497963668,0.9912765559062255,0.11383194205744251,31.0
1.1419908579597808,1.4740412253268602,-0.3320503673670794,31.0
1.2293634557288375,0.6454851911056741,0.5838782646231634,32.0
1.2258269552496917,1.082474144752679,0.14335281049701276,32.0
1.2011511673679063,0.9255952357722101,0.27555593159569614,32.0
1.6791824787659224,0.8295739285044075,0.8496085502615149,33.0
1.4890845098883623,0.6153000382140574,0.8737844716743048,33.0
1.2835434127459042,1.3138795955404101,-0.030336182794505895,33.0
1.2498682495467546,1.3888235653147984,-0.13895531576804387,32.0
1.5443759277162155,1.2055992452380133,0.33877668247820214,32.0
1.7948845185211204,0.9448408966196095,0.850043621901511,33.0
0.9168799983529466,0.9366949502045627,-0.01981495185161608,33.0
0.8440063642352019,1.1095796949796362,-0.26557333074443423,33.0
1.2643504558775205,1.419071820455703,-0.15472136457818242,33.0
1.6017657972522372,0.9032033828077346,0.6985624144445026,34.0
2.453453225592404,0.9664153690203162,1.4870378565720879,35.0
1.274913961717458,1.0126269409244206,0.26228702079303745,35.0
0.9742693622687859,1.2591678665617514,-0.2848985042929655,35.0
2.1295208492802233,0.47123611891952594,1.6582847303606973,36.0
0.8290570240890304,1.431381281023721,-0.6023242569346906,36.0
1.233273609948925,1.2265095431146995,0.0067640668342254795,36.0
1.8570918896247401,1.315408203620242,0.5416836860044982,37.0
0.39518876657233054,0.614802171973528,-0.2196134054011975,37.0
2.0406983002994368,1.6507963851164962,0.3899019151829406,38.0
0.9596375559923819,1.6227701549942108,-0.663132599001829,38.0
1.280945415104644,0.8678861938328818,0.4130592212717622,39.0
1.5251547675630692,1.1888767617918623,0.3362780057712069,39.0
1.2079074212109062,1.512627891376095,-0.3047204701651889,39.0
1.3098109522386097,0.9648264023984463,0.34498454984016336,40.0
1.1165407938718939,1.2312617428257118,-0.1147209489538179,39.0
1.2548330269556751,1.3475935488779214,-0.09276052192224626,38.0
2.1616733233732224,0.7461210692849698,1.4155522540882526,38.0
1.2153137175897974,0.7321711269538492,0.4831425906359482,39.0
2.0054071412344343,1.2218493971156783,0.783557744118756,39.0
1.016749279856199,1.222024175095236,-0.20527489523903708,39.0
2.466428640168373,0.720287489331277,1.746141150837096,40.0
1.7460070764816638,0.8526026450261414,0.8934044314555224,41.0
1.9870393994131643,1.6785120341386033,0.30852736527456104,41.0
2.272411621190977,1.0731783293087716,1.1992332918822053,42.0
1.8967499438004582,1.0788227322666417,0.8179272115338165,43.0
1.131277971535357,1.3883515691597292,-0.2570735976243723,43.0
2.013099436896188,0.5969842768798782,1.41611516001631,44.0
1.7014791400575475,1.1311022036803857,0.5703769363771618,45.0
1.1102660830923174,1.153779433649522,-0.04351335055720451,45.0
1.494308147297355,1.7860750637881122,-0.29176691649075726,45.0
1.2264796638695894,1.1957734676662155,0.030706196203373892,46.0
2.3890301249417076,0.9197530485509431,1.4692770763907645,47.0
1.3290529286450974,1.252146914593984,0.0769060140511133,47.0
1.4783670815296872,1.238591938460857,0.2397751430688302,48.0
0.8076503058014974,1.04344074297253,-0.23579043717103265,47.0
1.5875977301136586,0.5121598839834229,1.0754378461302356,48.0
1.0243020852548104,1.455411376905465,-0.4311092916506547,48.0
1.1520541051547886,1.0932670040363617,0.05878710111842689,49.0
1.6486934959524728,1.8908782497841121,-0.2421847538316393,49.0
1.322086792393995,1.8550597360669208,-0.5329729436729258,49.0
1.08895623263783,1.2681678365201223,-0.1792116038822924,49.0
1.7966540335832304,1.2782271390663478,0.5184268945168826,49.0
1.2928443597339097,0.994808428170289,0.2980359315636206,50.0
1.028563608880205,1.205273094483318,-0.17670948560311306,50.0
1.456019517924577,1.2698412527546359,0.18617826516994107,50.0
1.5572735468968402,1.1213282200477104,0.4359453268491298,51.0
1.3613267432586582,1.6603217325799944,-0.29899498932133617,50.0
1.634486258951068,1.3341961904336685,0.3002900685173995,51.0
1.9384064251805444,1.2370172233660794,0.701389201814465,52.0
1.442446549930545,0.8808479475088743,0.5615986024216707,53.0
0.6959213116825002,1.8550597360669208,-1.1591384243844205,52.0
1.0536884026550768,1.2878455391923997,-0.23415713653732295,52.0
1.605737181108044,1.3207237509768088,0.28501343013123526,53.0
1.691847883267298,1.201645611975109,0.49020227129218896,54.0
1.9266289312859566,1.3660182849281244,0.5606106463578322,54.0
1.7167192710094967,0.9255952357722101,0.7911240352372866,54.0
1.0512219340774247,1.156788691112449,-0.10556675703502427,54.0
1.1596683075960854,1.1954053930334159,-0.03573708543733045,54.0
1.5304121971269007,1.4439704651789127,0.08644173194798799,55.0
1.327796368452982,1.3314447062540014,-0.0036483378010192524,55.0
1.6086237422645804,1.8287795992714029,-0.2201558570068225,55.0
0.8816737326402262,1.3095086911563028,-0.42783495851607656,55.0
0.8643464828369661,1.4124963644081416,-0.5481498815711755,55.0
1.3245156942793035,0.6785257855686512,0.6459899087106523,56.0
1.0027427231390553,1.1172571322446414,-0.11451440910558608,55.0
1.248649271860111,1.089146837798843,0.15950243406126807,56.0
1.4636220626320051,1.635522898476669,-0.17190083584466387,56.0
1.371745774624505,1.30872690118657,0.06301887343793489,57.0
1.490147078513013,2.0748502959816633,-0.5847032174686502,57.0
2.3781098225560635,1.610655756215127,0.7674540663409366,58.0
1.1016204720687024,1.1691985079318332,-0.06757803586313083,58.0
1.2103945438900312,1.7287041669594454,-0.5183096230694142,58.0
0.9827932231274411,1.241552933725832,-0.25875971059839087,58.0
1.03520807125107,1.5154357088995607,-0.48022763764849064,57.0
1.4997893019725201,1.571491433562096,-0.07170213158957583,56.0
1.4072686892750288,1.7066108172316232,-0.29934212795659443,56.0
1.4516359966065948,1.668684911556115,-0.21704891494952028,55.0
1.1689846388709302,1.21182993359888,-0.042845294727949845,55.0
2.425483711766457,1.4623434765751202,0.963140235191337,56.0
1.2698448371246527,1.2574473388811696,0.01239749824348313,56.0
1.2843658819282904,1.5326966301661427,-0.24833074823785228,56.0
1.6746272970328775,0.986834599240053,0.6877926977928245,56.0
0.8689849788588613,0.5007688049868717,0.36821617387198957,56.0
1.1458637455069036,1.4890263137244542,-0.34316256821755053,55.0
0.8638378227465767,1.4166667245352549,-0.5528289017886782,54.0
1.2438621453613075,1.4978903364847314,-0.2540281911234239,53.0
1.802830552617333,0.9376098094260336,0.8652207431912994,54.0
1.468468186944404,0.852558892639095,0.615909294305309,54.0
1.6463234233657178,0.7924568620403122,0.8538665613254056,54.0
1.018561299117483,1.583536580330838,-0.564975281213355,53.0
1.332182735887173,0.856570606543151,0.47561212934402197,53.0
1.1508897530860167,1.1839554159319199,-0.033065662845903177,52.0
1.2923305421159614,1.7139656882349399,-0.42163514611897845,52.0
0.9252561790858396,1.200598148595732,-0.2753419695098924,52.0
1.0514262419479683,1.0448397043494824,0.006586537598485931,52.0
1.4814742470776872,1.809617836699802,-0.32814358962211476,51.0
0.9239110732334728,1.2337176877412768,-0.309806614507804,51.0
1.4182149493774465,1.7138303448793057,-0.2956153955018592,51.0
0.9476762203386461,1.2126844717550476,-0.2650082514164015,51.0
1.1735835738867721,1.027387596805084,0.14619597708168808,51.0
1.43045298754575,1.2067778998844494,0.2236750876613005,51.0
1.0137281413555599,1.120823968405622,-0.10709582705006215,50.0
1.1913454742419116,1.441383672021091,-0.25003819777917946,50.0
1.3906966704799153,1.5003320813632521,-0.10963541088333684,49.0
1.8660962845903974,0.9951185708452314,0.8709777137451661,50.0
1.2483022262707684,1.183655743773921,0.06464648249684735,50.0
1.4331919080837023,1.179529024309798,0.25366288377390434,50.0
2.304654687075743,1.3803893953377395,0.9242652917380036,51.0
1.5068726388424851,0.9242802061579649,0.5825924326845202,51.0
1.5072175646512826,1.381381074064108,0.12583649058717472,52.0
1.2047460321947843,0.5651197836760345,0.6396262485187497,52.0
1.6069053494545082,1.6741115870553587,-0.06720623760085043,51.0
1.8581779808826109,1.5352233945151452,0.32295458636746566,52.0
0.9497067957512227,1.38914173805976,-0.4394349423085372,51.0
0.8851783809468494,1.196734681421397,-0.31155630047454763,51.0
2.6211508952898375,2.06501172985586,0.5561391654339776,52.0
2.292342749919035,0.8653566624008148,1.42698608751822,52.0
1.383345036156525,1.0448397043494824,0.33850533180704256,52.0
1.7051704241810042,1.0357142939612087,0.6694561302197954,52.0
1.948084314148804,1.6936697305841961,0.2544145835646079,53.0
2.4981017268394,1.7839149782389603,0.7141867486004396,53.0
0.9090685671378143,1.1634984826299057,-0.2544299154920915,52.0
0.8428837921920056,1.598125600535046,-0.7552418083430403,51.0
0.872056376267245,0.4881314856237228,0.38392489064352214,51.0
1.1225159237415985,1.8160184268340562,-0.6935025030924578,50.0
0.9802498341151065,1.5180313012824331,-0.5377814671673267,50.0
